,Week,LastYrTotalYdsDif,LastYrTotalPlaysDif,LastYrY/PDif,LastYrTODif,LastYr1stDsDif,LastYrPCmpDif,LastYrPAttDif,LastYrPYDsDif,LastYrPTDDif,LastYrPIntDif,LastYrPNY/ADif,LastYrPFDDif,LastYrRAttDif,LastYrRYDsDif,LastYrRTDsDif,LastYrRY/ADif,LastYrR1stDDif,LastYrPenDif,LastYrSc%Dif,LastYrTO%Dif,LastYrAvgPlyDif,LastYrAvgDrYdsDif,LastYrAvgDrPtsDif,MA3Off1stDDif,MA3OffTotYdsDif,MA3OffPYDSDif,MA3OffRYDSDif,MA3OffTOsDif,MA3Def1stDDif,MA3DefTotYdsDif,MA3DefPYDSDif,MA3DefRYDSDif,MA3DefTOsDif,score_diff
0,9,452,36,0.20000000000000018,8,8,36,56,573,0,5,0.10000000000000053,24,-37,-121,3,0.09999999999999964,-23,11,-2.3999999999999986,2.0,-0.5,-1.8000000000000043,-0.18000000000000016,-0.6666666666666679,-42.33333333333337,31.00000000000003,-73.33333333333334,-1.3333333333333335,0.6666666666666679,-9.0,-11.333333333333343,2.3333333333333286,1.3333333333333335,3
0,10,1256,42,0.9000000000000004,11,40,86,81,1381,0,8,1.5,65,-29,-125,4,0.0,-9,19,6.300000000000004,4.9,0.09999999999999964,5.299999999999997,0.34999999999999987,1.3333333333333357,-19.333333333333314,6.666666666666686,-26.0,0.6666666666666666,-1.3333333333333321,-34.66666666666663,26.666666666666657,-61.33333333333334,-0.6666666666666665,8
0,11,1168,39,0.9000000000000004,2,35,16,12,941,0,0,1.3000000000000007,44,25,227,6,0.20000000000000018,4,5,5.200000000000003,1.4000000000000004,0.39999999999999947,7.0,0.3699999999999999,10.666666666666666,185.66666666666669,166.33333333333331,19.33333333333333,0.33333333333333337,4.666666666666668,92.33333333333334,94.0,-1.6666666666666714,-1.3333333333333333,-1
0,12,218,75,-0.1999999999999993,2,-2,85,136,799,0,1,-0.5,40,-79,-581,-13,-0.40000000000000036,-38,27,-0.6999999999999957,0.09999999999999964,0.0,-1.5,-0.3600000000000003,-0.33333333333333215,46.33333333333337,55.0,-8.666666666666686,-0.33333333333333326,-2.0000000000000018,31.0,39.0,-8.0,0.0,-2
0,14,392,41,0.10000000000000053,12,-1,9,27,386,0,9,0.20000000000000018,18,3,6,-2,0.0,-13,18,0.30000000000000426,4.7,-0.10000000000000053,-0.30000000000000426,-0.14000000000000012,2.0,-9.0,-38.66666666666667,29.66666666666667,1.3333333333333335,-4.333333333333332,-56.666666666666686,-55.333333333333314,-1.3333333333333357,-0.33333333333333337,3
0,15,1237,122,0.5,1,64,79,58,850,0,2,0.7000000000000002,51,56,387,6,0.2999999999999998,11,11,4.700000000000003,-1.0999999999999996,0.1999999999999993,3.799999999999997,0.31999999999999984,-8.333333333333334,-208.33333333333334,-179.33333333333337,-29.0,0.33333333333333326,-12.666666666666666,-183.33333333333331,-151.33333333333331,-32.0,0.6666666666666667,-3
0,16,-62,42,-0.2999999999999998,3,-18,55,57,336,0,3,-0.09999999999999964,15,-14,-398,-4,-0.7000000000000002,-22,8,-0.10000000000000142,0.09999999999999964,-0.10000000000000053,-3.3000000000000043,-0.22999999999999998,-6.666666666666666,-135.66666666666666,-71.66666666666667,-63.999999999999986,-0.33333333333333337,-11.0,-134.99999999999997,-67.66666666666666,-67.33333333333334,0.33333333333333326,-6
0,17,887,127,0.10000000000000053,1,38,94,139,1166,0,-2,0.40000000000000036,61,-16,-279,0,-0.5,-16,11,2.8999999999999986,-1.9000000000000004,0.1999999999999993,1.3999999999999986,0.020000000000000018,-1.0,9.666666666666629,27.333333333333343,-17.66666666666667,0.6666666666666667,-2.666666666666668,-81.33333333333331,-39.666666666666686,-41.66666666666666,0.6666666666666667,-23
0,18,-62,42,-0.2999999999999998,3,-18,55,57,336,0,3,-0.09999999999999964,15,-14,-398,-4,-0.7000000000000002,-22,8,-0.10000000000000142,0.09999999999999964,-0.10000000000000053,-3.3000000000000043,-0.22999999999999998,-7.333333333333332,-77.33333333333331,-2.0,-75.33333333333333,1.6666666666666665,7.333333333333332,58.66666666666663,-21.0,79.66666666666669,-1.3333333333333335,-10
0,1,669,52,0.2999999999999998,-1,40,9,3,367,0,-3,0.9000000000000004,21,63,302,13,-0.09999999999999964,22,-16,3.5999999999999943,-2.0,0.1999999999999993,2.8999999999999986,0.38000000000000034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18
0,2,877,-30,1.0,3,47,-41,-89,255,0,4,1.8000000000000007,-2,84,622,19,0.40000000000000036,48,-13,8.799999999999997,1.700000000000001,0.5,8.0,0.6300000000000001,6.0,69.0,20.0,49.0,2.0,-3.0,-40.0,-91.0,51.0,-3.0,-10
