week,avg_passing_yards,avg_sacks_suffered,avg_passing_air_yards,avg_passing_epa,avg_passing_cpoe,avg_rushing_yards,avg_rushing_epa,avg_receiving_fumbles,avg_receiving_fumbles_lost,avg_def_tackles_solo,avg_def_tackles_with_assist,avg_def_tackle_assists,avg_def_tackles_for_loss,avg_def_fumbles_forced,avg_def_qb_hits,avg_def_interceptions,avg_def_interception_yards,avg_misc_yards,avg_fumble_recovery_opp,avg_penalties,avg_punt_returns,avg_punt_return_yards,avg_kickoff_returns,avg_fg_made,avg_fg_blocked,pst_passing_yards,pst_passing_tds,pst_passing_interceptions,pst_sacks_suffered,pst_sack_fumbles,pst_passing_air_yards,pst_passing_epa,pst_passing_cpoe,pst_passing_2pt_conversions,pst_rushing_yards,pst_rushing_tds,pst_rushing_fumbles,pst_rushing_fumbles_lost,pst_rushing_epa,pst_rushing_2pt_conversions,pst_receiving_fumbles,pst_special_teams_tds,pst_def_tackles_solo,pst_def_tackles_with_assist,pst_def_tackle_assists,pst_def_tackles_for_loss,pst_def_fumbles_forced,pst_def_sacks,pst_def_qb_hits,pst_def_interceptions,pst_def_interception_yards,pst_def_pass_defended,pst_def_tds,pst_def_safeties,pst_misc_yards,pst_fumble_recovery_own,pst_fumble_recovery_opp,pst_fumble_recovery_tds,pst_penalties,pst_timeouts,pst_punt_returns,pst_punt_return_yards,pst_kickoff_returns,pst_fg_made,pst_fg_missed,pst_fg_blocked,pst_fg_long,pst_fg_made_0_19,pst_fg_made_20_29,pst_fg_made_30_39,pst_fg_made_40_49,pst_fg_missed_30_39,pst_pat_made,pst_pat_missed,pst_pat_blocked,pst_gwfg_made,score_diff
20.0,197.0000000000001,0.0,106.66666666666669,-1.824807273,-12.236929373834474,123.33333333333334,-5.0485832076189965,0.0,0.0,58.0,5.333333333333334,10.666666666666668,8.666666666666666,0.3333333333333332,12.333333333333332,-1.3333333333333337,-16.666666666666668,0.0,0.0,3.333333333333333,3.0,3.3333333333333357,1.6666666666666663,7.0,-0.3333333333333333,6209.0,47.0,10.0,19.0,-6.0,4138.0,279.50805807,5.894398057,3.0,1708.0,21.0,2.0,-3.0,18.16128941,1.0,7.0,-2.0,645.0,57.0,573.0,72.0,13.0,70.0,140.0,5.0,285.0,80.0,3.0,0.0,0.0,7.0,8.0,0.0,82.0,46.0,43.0,206.0,36.0,21.0,12.0,0.0,68.0,2.0,12.0,1.0,0.0,3.0,52.0,8.0,0.0,-3.0,3
20.0,-14.333333333333371,2.333333333333333,29.0,-7.546225798512771,-2.9650964856991155,58.0,3.427199623044707,0.0,0.0,0.6666666666666643,3.333333333333333,2.6666666666666643,-0.6666666666666661,-0.3333333333333333,-3.333333333333334,1.0,-19.333333333333332,0.0,-0.3333333333333333,1.333333333333333,2.333333333333333,22.666666666666668,0.0,0.3333333333333332,0.0,4208.0,33.0,6.0,30.0,-2.0,2490.0,212.158300139,-4.08888657,-2.0,2607.0,28.0,9.0,5.0,-48.316624164,0.0,1.0,-1.0,595.0,87.0,403.0,77.0,20.0,54.0,155.0,23.0,259.0,93.0,2.0,-1.0,3.0,2.0,13.0,2.0,99.0,32.0,31.0,396.0,5.0,29.0,3.0,3.0,46.0,0.0,16.0,2.0,8.0,0.0,65.0,3.0,-1.0,0.0,3
20.0,222.33333333333331,4.333333333333333,361.33333333333337,-1.5058500862945468,-8.896223119089703,101.33333333333331,-4.457885635,1.3333333333333333,0.6666666666666666,34.00000000000001,3.333333333333333,34.666666666666664,3.0,1.0,-2.9999999999999987,-1.0,-15.666666666666666,0.0,1.3333333333333333,3.666666666666666,0.0,-12.666666666666664,0.3333333333333333,2.666666666666667,0.0,5048.0,23.0,13.0,20.0,1.0,6189.0,-3.309670699999998,1.8821101879999995,3.0,437.0,-13.0,5.0,3.0,-133.63984617,-3.0,8.0,-1.0,641.0,61.0,421.0,93.0,10.0,49.0,108.0,8.0,123.0,56.0,1.0,-1.0,0.0,0.0,10.0,0.0,108.0,37.0,56.0,518.0,22.0,38.0,4.0,4.0,55.0,0.0,16.0,7.0,13.0,2.0,1.0,0.0,0.0,2.0,-8
21.0,-111.00000000000006,2.0,-97.0,-4.490122279711537,-0.3015940019999999,-26.99999999999997,0.3692955609999999,-0.3333333333333333,-0.3333333333333333,-22.666666666666668,2.0,-4.666666666666664,-3.0,0.3333333333333335,-2.3333333333333335,-0.3333333333333333,0.0,0.0,0.3333333333333333,-1.3333333333333337,-1.3333333333333337,-9.666666666666668,-0.6666666666666666,-1.6666666666666663,0.0,-2048.0,-22.0,1.0,12.0,2.0,-698.0,-204.92021209,-4.891593037,-1.0,750.0,-4.0,2.0,1.0,17.4411943,0.0,1.0,1.0,6.0,5.0,-89.0,-8.0,2.0,-7.0,-24.0,3.0,-120.0,-8.0,-2.0,-1.0,0.0,1.0,2.0,0.0,-5.0,11.0,-16.0,-27.0,-9.0,13.0,-4.0,2.0,-4.0,-1.0,5.0,5.0,-1.0,-2.0,-19.0,-4.0,0.0,1.0,-7
21.0,147.66666666666669,0.6666666666666667,25.33333333333337,5.839126879845523,5.770237155268145,9.0,-2.3778957495319384,0.0,0.0,9.0,2.333333333333333,5.666666666666666,1.3333333333333337,0.0,7.0,0.3333333333333332,3.333333333333332,0.0,0.0,0.3333333333333335,1.666666666666667,31.333333333333332,-0.3333333333333333,0.6666666666666667,-0.3333333333333333,395.0,-1.0,-2.0,-7.0,4.0,651.0,-1.197560800000005,0.3635944560000002,1.0,-181.0,3.0,-2.0,-1.0,-15.19556638,3.0,-2.0,1.0,32.0,30.0,-40.0,-7.0,-2.0,-5.0,-21.0,-8.0,-148.0,-16.0,-1.0,1.0,0.0,1.0,0.0,-1.0,-4.0,-4.0,-13.0,-92.0,8.0,-3.0,3.0,-2.0,2.0,0.0,-9.0,2.0,4.0,0.0,-4.0,0.0,0.0,-1.0,-3
21.0,321.3333333333334,-1.6666666666666667,306.0,8.721739276423074,-0.081530305,165.66666666666663,-0.916556833,0.6666666666666666,0.6666666666666666,66.0,2.0,25.999999999999996,8.0,0.9999999999999998,7.333333333333334,0.6666666666666666,0.0,0.0,0.0,4.666666666666667,3.0,23.0,2.0,4.333333333333333,0.0,7298.0,63.0,11.0,14.0,-2.0,5410.0,392.64231709,8.088168185,3.0,1220.0,22.0,5.0,1.0,-2.168637689999999,1.0,4.0,-1.0,613.0,83.0,537.0,84.0,10.0,62.0,143.0,8.0,345.0,93.0,4.0,2.0,0.0,8.0,7.0,0.0,92.0,43.0,52.0,268.0,45.0,11.0,11.0,-1.0,66.0,2.0,3.0,1.0,6.0,4.0,69.0,9.0,0.0,-1.0,7
21.0,-0.6666666666666856,0.6666666666666665,162.33333333333326,-1.6104850896910463,-7.119677733268145,69.66666666666667,3.8104260440638766,0.0,0.0,17.0,2.333333333333334,5.666666666666668,1.333333333333333,0.3333333333333333,-4.0,0.6666666666666667,5.000000000000002,0.0,0.0,3.333333333333333,-1.0000000000000004,-25.666666666666664,1.0,-0.3333333333333334,0.6666666666666666,3654.0,31.0,11.0,38.0,-3.0,2833.0,106.4666681,-2.1572222100000005,-1.0,2541.0,17.0,9.0,5.0,-6.3976302700000005,-3.0,6.0,-1.0,565.0,69.0,437.0,73.0,18.0,49.0,142.0,28.0,453.0,94.0,3.0,-1.0,0.0,6.0,10.0,2.0,98.0,63.0,46.0,448.0,18.0,30.0,0.0,4.0,49.0,0.0,22.0,3.0,3.0,0.0,55.0,2.0,0.0,2.0,3
22.0,66.33333333333337,-0.3333333333333333,33.0,5.376304638826773,10.832711645264718,38.66666666666664,-6.030318658033692,0.6666666666666666,0.3333333333333333,10.333333333333332,-1.0,8.333333333333332,1.0,0.6666666666666666,1.0000000000000004,0.0,-8.333333333333334,0.0,0.3333333333333333,0.3333333333333335,1.3333333333333333,11.333333333333334,0.0,1.3333333333333337,-0.3333333333333333,1201.0,11.0,3.0,-5.0,-1.0,1228.0,82.4529977,4.990202902,2.0,-390.0,-2.0,0.0,-2.0,36.86575326,1.0,1.0,0.0,22.0,-11.0,51.0,10.0,-4.0,11.0,-2.0,-9.0,-80.0,7.0,0.0,1.0,0.0,2.0,-1.0,-1.0,-7.0,-5.0,3.0,-115.0,10.0,-3.0,4.0,-1.0,11.0,1.0,-5.0,1.0,-2.0,2.0,-1.0,3.0,0.0,-1.0,3
22.0,106.66666666666664,1.3333333333333337,165.0,-0.78079488817637,-11.581073077264715,50.00000000000003,8.759443101067383,-0.6666666666666666,-0.3333333333333333,15.333333333333336,4.666666666666666,4.666666666666668,1.3333333333333337,0.0,2.666666666666666,0.6666666666666666,16.666666666666668,0.0,0.0,2.6666666666666665,-1.3333333333333333,-11.333333333333334,1.0,-0.3333333333333335,0.6666666666666666,2848.0,19.0,6.0,36.0,2.0,2256.0,22.816109600000004,-6.783830656,-2.0,2750.0,22.0,7.0,6.0,-58.45894991,-1.0,3.0,0.0,575.0,110.0,346.0,56.0,20.0,33.0,123.0,29.0,385.0,71.0,2.0,-1.0,0.0,5.0,11.0,2.0,101.0,64.0,30.0,471.0,16.0,30.0,-1.0,3.0,40.0,-1.0,18.0,4.0,9.0,-2.0,52.0,-1.0,0.0,2.0,-3
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-876.0,-11.0,-6.0,18.0,6.0,-836.0,-192.56921772,-7.536540256,-2.0,153.0,-5.0,0.0,-3.0,-15.540143,3.0,-4.0,-1.0,5.0,8.0,84.0,-16.0,-8.0,-20.0,-58.0,-7.0,-50.0,-13.0,-2.0,0.0,0.0,6.0,-6.0,1.0,-5.0,-11.0,0.0,-74.0,1.0,4.0,1.0,-1.0,8.0,0.0,2.0,-5.0,2.0,1.0,-27.0,0.0,0.0,0.0,-6
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354.0,4.0,8.0,4.0,4.0,560.0,2.730947499999999,-3.0530854400000003,1.0,149.0,-2.0,4.0,3.0,-27.41959069,0.0,-4.0,0.0,-24.0,0.0,88.0,-16.0,0.0,-5.0,-9.0,-8.0,-60.0,-14.0,0.0,0.0,96.0,0.0,-3.0,-1.0,-2.0,2.0,3.0,-18.0,-10.0,3.0,3.0,0.0,-3.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,2.0,-8
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-502.0,-1.0,-10.0,13.0,2.0,-6.0,24.95491982,0.988871494,1.0,877.0,17.0,5.0,4.0,24.925478142,1.0,-1.0,1.0,-12.0,24.0,70.0,2.0,1.0,1.0,-8.0,10.0,189.0,20.0,1.0,1.0,0.0,0.0,4.0,-2.0,6.0,9.0,-12.0,37.0,1.0,-1.0,2.0,1.0,-10.0,0.0,2.0,-3.0,4.0,-2.0,13.0,0.0,1.0,0.0,-7
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5182.0,40.0,24.0,6.0,-4.0,5858.0,284.26201593999997,12.560148371,5.0,2059.0,27.0,8.0,7.0,49.74273997,-3.0,10.0,2.0,595.0,110.0,252.0,96.0,22.0,73.0,175.0,25.0,198.0,92.0,4.0,0.0,0.0,1.0,18.0,-1.0,111.0,84.0,31.0,434.0,16.0,20.0,3.0,2.0,46.0,0.0,2.0,17.0,2.0,-1.0,76.0,1.0,0.0,1.0,6
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-980.0,-15.0,-1.0,30.0,4.0,-534.0,-176.36064532,-3.688278615,-1.0,27.0,-6.0,-1.0,0.0,18.96812163,0.0,7.0,0.0,-15.0,11.0,15.0,-7.0,-3.0,-7.0,-3.0,-10.0,18.0,-35.0,1.0,0.0,0.0,5.0,-8.0,-1.0,7.0,7.0,5.0,-70.0,2.0,-5.0,-2.0,0.0,1.0,0.0,-4.0,1.0,-1.0,0.0,-23.0,3.0,0.0,2.0,-37
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.0,5.0,4.0,-14.0,3.0,-794.0,-32.98591072000001,-0.58465379,-1.0,553.0,0.0,-1.0,-3.0,47.25802789,1.0,2.0,0.0,-53.0,-34.0,-66.0,-15.0,0.0,-15.0,8.0,16.0,159.0,28.0,1.0,0.0,-11.0,3.0,-2.0,0.0,-11.0,-15.0,-19.0,-142.0,5.0,6.0,2.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,3.0,-2.0,2.0,0.0,7
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,865.0,11.0,-7.0,2.0,1.0,-218.0,151.08416109,5.591240376,1.0,-100.0,3.0,-2.0,-2.0,12.87798356,0.0,-2.0,0.0,-37.0,-5.0,-9.0,-4.0,-4.0,8.0,32.0,7.0,56.0,8.0,1.0,-1.0,-4.0,0.0,1.0,-1.0,-13.0,9.0,1.0,138.0,-1.0,10.0,-4.0,0.0,0.0,0.0,1.0,1.0,3.0,-2.0,16.0,-1.0,0.0,1.0,-6
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-649.0,-12.0,13.0,5.0,8.0,505.0,-221.5619375,-9.87652193,-2.0,97.0,1.0,5.0,3.0,-42.361577665,4.0,-1.0,-1.0,49.0,-7.0,-89.0,15.0,0.0,3.0,10.0,1.0,-114.0,18.0,-3.0,-1.0,-12.0,5.0,1.0,0.0,0.0,8.0,23.0,245.0,-7.0,-2.0,2.0,-1.0,-2.0,0.0,-1.0,-5.0,6.0,-1.0,-19.0,0.0,0.0,2.0,-16
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5309.0,48.0,-3.0,35.0,-6.0,4289.0,338.1700545,13.923913268,5.0,1823.0,13.0,-2.0,-1.0,36.85152575,-3.0,7.0,2.0,500.0,117.0,475.0,58.0,14.0,42.0,89.0,16.0,363.0,56.0,8.0,2.0,70.0,1.0,8.0,1.0,115.0,52.0,-5.0,-147.0,25.0,38.0,-1.0,2.0,62.0,0.0,10.0,18.0,-2.0,2.0,68.0,3.0,0.0,-2.0,16
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-601.0,5.0,-3.0,14.0,3.0,-367.0,-42.55173831,2.327716544,0.0,230.0,-3.0,3.0,1.0,-13.381355130000005,2.0,7.0,1.0,-57.0,2.0,-68.0,-24.0,6.0,-5.0,3.0,0.0,-92.0,-15.0,-3.0,1.0,-11.0,1.0,7.0,1.0,-12.0,13.0,-5.0,61.0,-10.0,-5.0,-4.0,1.0,-3.0,0.0,3.0,1.0,-8.0,-1.0,-4.0,2.0,0.0,0.0,16
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306.0,4.0,-1.0,-3.0,3.0,-421.0,39.47401091,4.634970273,-1.0,266.0,9.0,5.0,4.0,-24.37559048,0.0,0.0,0.0,54.0,-30.0,-86.0,3.0,6.0,0.0,25.0,6.0,109.0,3.0,1.0,-1.0,50.0,0.0,1.0,0.0,8.0,-36.0,1.0,127.0,10.0,-13.0,-8.0,-1.0,-2.0,0.0,-9.0,6.0,-6.0,0.0,16.0,-2.0,1.0,1.0,6
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.0,8.0,-5.0,-9.0,0.0,96.0,27.39103506999999,-2.446446148,2.0,-285.0,-12.0,-3.0,-2.0,-41.29751897,-1.0,1.0,0.0,-25.0,43.0,51.0,-3.0,-6.0,2.0,2.0,-2.0,-139.0,-6.0,-1.0,-1.0,23.0,5.0,3.0,0.0,10.0,13.0,-3.0,-228.0,18.0,-3.0,4.0,0.0,-8.0,0.0,-3.0,7.0,-3.0,-1.0,-11.0,3.0,1.0,0.0,5
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,696.0,9.0,-2.0,6.0,-1.0,922.0,37.268060897,2.657458329,-3.0,-412.0,-9.0,1.0,-1.0,-18.299883969999996,1.0,0.0,1.0,-52.0,-2.0,42.0,6.0,-2.0,-7.0,5.0,-1.0,-193.0,1.0,-3.0,-1.0,-18.0,2.0,1.0,0.0,19.0,13.0,1.0,25.0,14.0,1.0,-3.0,-1.0,-3.0,0.0,4.0,4.0,-4.0,-1.0,-4.0,1.0,0.0,1.0,2
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3186.0,9.0,12.0,35.0,8.0,3333.0,-37.166976164,-6.588387195999999,7.0,2471.0,28.0,3.0,3.0,-22.772938810000007,-1.0,3.0,0.0,712.0,139.0,365.0,70.0,19.0,58.0,103.0,16.0,449.0,68.0,6.0,2.0,36.0,5.0,8.0,1.0,76.0,44.0,28.0,242.0,-5.0,32.0,10.0,2.0,60.0,0.0,5.0,5.0,11.0,2.0,39.0,0.0,0.0,0.0,-2
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-321.0,-8.0,-1.0,10.0,7.0,675.0,-106.264455711,-2.885962556,1.0,-662.0,-10.0,-8.0,-4.0,-53.36683172,2.0,4.0,0.0,7.0,-14.0,-4.0,-9.0,-3.0,-16.0,-32.0,1.0,-6.0,3.0,-2.0,0.0,0.0,-4.0,-1.0,0.0,-14.0,5.0,2.0,32.0,11.0,6.0,4.0,-1.0,-1.0,0.0,-2.0,3.0,5.0,0.0,-23.0,-1.0,0.0,-1.0,-3
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4885.0,29.0,27.0,15.0,2.0,4101.0,12.96220347,0.7214436119999998,-1.0,907.0,-8.0,-3.0,-3.0,-43.044768242,-1.0,8.0,-1.0,640.0,63.0,239.0,73.0,14.0,56.0,133.0,-2.0,-120.0,52.0,-1.0,-1.0,0.0,8.0,5.0,4.0,90.0,45.0,53.0,343.0,11.0,34.0,0.0,-1.0,70.0,0.0,6.0,16.0,3.0,4.0,25.0,0.0,-1.0,0.0,7
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3994.0,22.0,14.0,37.0,-2.0,4928.0,4.162658519999994,-7.903121798000001,4.0,1779.0,9.0,-3.0,-3.0,27.70812081,1.0,4.0,0.0,492.0,150.0,516.0,62.0,1.0,41.0,66.0,4.0,-9.0,73.0,-1.0,3.0,-50.0,5.0,4.0,0.0,81.0,116.0,27.0,77.0,-1.0,45.0,18.0,2.0,56.0,0.0,20.0,1.0,15.0,0.0,16.0,7.0,-1.0,-1.0,-6
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,646.0,4.0,-10.0,3.0,5.0,452.0,42.317337032000005,2.142089795,0.0,100.0,0.0,1.0,1.0,-14.443736850000008,-1.0,6.0,1.0,6.0,4.0,-80.0,1.0,1.0,2.0,-1.0,-4.0,-237.0,27.0,-3.0,-1.0,0.0,3.0,3.0,-2.0,4.0,-11.0,-1.0,136.0,7.0,5.0,-2.0,0.0,1.0,0.0,-3.0,2.0,0.0,-1.0,3.0,0.0,0.0,0.0,12
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3020.0,16.0,28.0,37.0,-2.0,3829.0,-87.21492774200001,-5.851318836,1.0,1442.0,11.0,4.0,1.0,-41.69733812999999,2.0,-4.0,-1.0,630.0,109.0,505.0,68.0,13.0,44.0,90.0,17.0,505.0,29.0,6.0,2.0,0.0,4.0,6.0,4.0,71.0,78.0,26.0,113.0,4.0,21.0,5.0,1.0,53.0,0.0,13.0,4.0,9.0,2.0,29.0,0.0,0.0,0.0,-12
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5019.0,38.0,16.0,21.0,-6.0,3631.0,217.90671911100003,7.432434205,-1.0,2970.0,37.0,21.0,11.0,41.55009599,-2.0,0.0,0.0,582.0,137.0,379.0,79.0,18.0,72.0,171.0,14.0,276.0,78.0,6.0,0.0,0.0,17.0,13.0,0.0,111.0,49.0,25.0,233.0,7.0,18.0,-2.0,3.0,58.0,0.0,8.0,4.0,1.0,0.0,81.0,2.0,0.0,2.0,3
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1349.0,15.0,7.0,-38.0,5.0,1144.0,114.710511481,2.434612534,1.0,-321.0,-3.0,-1.0,1.0,37.64632202,-1.0,1.0,-1.0,-13.0,40.0,64.0,-7.0,3.0,9.0,8.0,-7.0,-292.0,-14.0,-3.0,0.0,0.0,-6.0,-2.0,2.0,0.0,0.0,2.0,-22.0,6.0,2.0,-3.0,0.0,-3.0,1.0,3.0,2.0,-3.0,-2.0,12.0,0.0,1.0,-2.0,22
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2527.0,5.0,28.0,46.0,3.0,4314.0,-288.86658739,-9.057129233,-1.0,1727.0,6.0,5.0,4.0,-50.4422364,0.0,7.0,1.0,662.0,122.0,430.0,68.0,19.0,28.0,46.0,3.0,40.0,58.0,-1.0,2.0,8.0,7.0,7.0,2.0,102.0,51.0,32.0,70.0,19.0,6.0,13.0,0.0,56.0,0.0,3.0,4.0,2.0,4.0,8.0,2.0,0.0,0.0,6
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5205.0,43.0,12.0,5.0,1.0,5550.0,196.05508994,5.562586244,3.0,1715.0,19.0,7.0,3.0,-71.17915787,2.0,-7.0,1.0,572.0,85.0,405.0,69.0,11.0,41.0,80.0,28.0,167.0,134.0,0.0,0.0,0.0,1.0,19.0,2.0,89.0,55.0,27.0,462.0,20.0,35.0,9.0,0.0,54.0,0.0,14.0,5.0,9.0,0.0,63.0,-3.0,0.0,-2.0,37
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2002.0,0.0,5.0,123.0,0.0,2642.0,-226.739519681,-1.8690825250000005,-1.0,2195.0,13.0,9.0,2.0,-103.78607035,2.0,2.0,2.0,662.0,45.0,313.0,71.0,16.0,25.0,75.0,25.0,696.0,95.0,6.0,0.0,0.0,22.0,15.0,-2.0,89.0,76.0,33.0,333.0,7.0,20.0,11.0,1.0,60.0,-1.0,1.0,5.0,9.0,4.0,12.0,1.0,-1.0,4.0,-22
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1204.0,-22.0,3.0,30.0,6.0,-18.0,-329.6191915,-9.713136362,1.0,-742.0,-20.0,6.0,4.0,-89.01441177999999,2.0,-1.0,1.0,9.0,16.0,44.0,9.0,4.0,-2.0,-15.0,-5.0,-97.0,7.0,1.0,2.0,0.0,4.0,4.0,1.0,23.0,18.0,-1.0,46.0,4.0,15.0,-2.0,1.0,-2.0,0.0,1.0,2.0,9.0,-1.0,-44.0,0.0,0.0,2.0,-13
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3924.0,16.0,21.0,48.0,4.0,4748.0,35.327423460000006,6.187317367,-2.0,2475.0,34.0,12.0,7.0,51.60107391,2.0,3.0,0.0,676.0,28.0,316.0,70.0,22.0,41.0,104.0,11.0,346.0,80.0,3.0,2.0,-23.0,4.0,5.0,1.0,85.0,51.0,32.0,645.0,-5.0,33.0,-2.0,0.0,69.0,0.0,12.0,0.0,10.0,2.0,56.0,-2.0,-1.0,1.0,-5
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3067.0,9.0,1.0,32.0,-2.0,3225.0,-48.44330614,2.80746976,0.0,1861.0,18.0,5.0,0.0,-9.460852430000005,0.0,10.0,0.0,637.0,117.0,267.0,88.0,19.0,52.0,116.0,24.0,244.0,94.0,1.0,1.0,-96.0,10.0,14.0,2.0,88.0,63.0,27.0,275.0,34.0,26.0,-1.0,0.0,60.0,0.0,8.0,4.0,5.0,0.0,27.0,1.0,0.0,-2.0,8
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4768.0,18.0,15.0,24.0,1.0,4488.0,74.97970029,-0.9156154979999998,2.0,1350.0,14.0,-1.0,0.0,-8.086671869999996,-2.0,-7.0,-1.0,715.0,118.0,536.0,106.0,7.0,52.0,94.0,11.0,269.0,92.0,6.0,-1.0,21.0,2.0,1.0,-1.0,123.0,53.0,30.0,204.0,36.0,40.0,11.0,-1.0,58.0,0.0,5.0,10.0,20.0,2.0,37.0,-2.0,0.0,1.0,-16
