,Week,LastYrTotalYds,LastYrTotalPlays,LastYrY/P,LastYrTO,LastYr1stDs,LastYrPCmp,LastYrPAtt,LastYrPYDs,LastYrPTD,LastYrPInt,LastYrPNY/A,LastYrPFD,LastYrRAtt,LastYrRYDs,LastYrRTDs,LastYrRY/A,LastYrR1stD,LastYrPen,LastYrSc%,LastYrTO%,LastYrAvgPly,LastYrAvgDrYds,LastYrAvgDrPts,LastYrOppTotalYds,LastYrOppTotalPlays,LastYrOppY/P,LastYrOppTO,LastYrOpp1stDs,LastYrOppPCmp,LastYrOppPAtt,LastYrOppPYDs,LastYrOppPTD,LastYrOppPInt,LastYrOppPNY/A,LastYrOppPFD,LastYrOppRAtt,LastYrOppRYDs,LastYrOppRTDs,LastYrOppRY/A,LastYrOppR1stD,LastYrOppPen,LastYrOppSc%,LastYrOppTO%,LastYrOppAvgPly,LastYrOppAvgDrYds,LastYrOppAvgDrPts,MA3Off1stD,MA3OffTotYds,MA3OffPYDS,MA3OffRYDS,MA3OffTOs,MA3Def1stD,MA3DefTotYds,MA3DefPYDS,MA3DefRYDS,MA3DefTOs,OppMA3Off1stD,OppMA3OffTotYds,OppMA3OffPYDS,OppMA3OffRYDS,OppMA3OffTOs,OppMA3Def1stD,OppMA3DefTotYds,OppMA3DefPYDS,OppMA3DefRYDS,OppMA3DefTOs,score_diff
0,1,4637,1014,4.6,30,285,297,530,2771,12,19,4.8,138,442,1866,19,4.2,108,102,28.0,14.5,5.6,24.7,1.51,5863,1118,5.2,25,347,416,625,4109,17,19,6.1,214,443,1754,18,4.0,111,88,35.9,13.3,6.4,32.4,1.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
0,2,4637,1014,4.6,30,285,297,530,2771,12,19,4.8,138,442,1866,19,4.2,108,102,28.0,14.5,5.6,24.7,1.51,5607,1039,5.4,22,331,395,628,4169,24,16,6.2,204,368,1438,14,3.9,90,118,37.1,10.8,5.8,30.1,1.93,23,413,292,121,4,19,243,191,52,3,19,359,266,93,1,19,394,156,238,2,34
0,3,4637,1014,4.6,30,285,297,530,2771,12,19,4.8,138,442,1866,19,4.2,108,102,28.0,14.5,5.6,24.7,1.51,5738,1081,5.3,26,337,373,608,3871,23,14,5.9,199,425,1867,16,4.4,106,109,36.3,13.0,5.8,29.7,1.90,23.0,413.5,302.5,111.0,2.0,15.5,215.0,149.0,66.0,3.5,22.5,427.0,351.5,75.5,1.0,20.0,372.0,255.5,116.5,1.5,-2
0,4,4637,1014,4.6,30,285,297,530,2771,12,19,4.8,138,442,1866,19,4.2,108,102,28.0,14.5,5.6,24.7,1.51,6178,1033,6.0,15,340,397,621,4742,31,9,7.2,232,378,1436,13,3.8,81,98,34.2,7.9,5.6,32.4,1.95,25.666666666666668,441.3333333333333,329.0,112.33333333333333,1.6666666666666667,15.333333333333334,214.0,156.33333333333334,57.666666666666664,2.3333333333333335,18.333333333333332,380.3333333333333,245.0,135.33333333333334,1.0,24.333333333333332,458.0,353.3333333333333,104.66666666666667,2.6666666666666665,3
0,5,4637,1014,4.6,30,285,297,530,2771,12,19,4.8,138,442,1866,19,4.2,108,102,28.0,14.5,5.6,24.7,1.51,6139,1116,5.5,22,354,355,563,3656,24,13,5.9,186,498,2483,17,5.0,144,123,38.7,10.8,5.9,31.6,2.01,25.333333333333332,412.3333333333333,298.6666666666667,113.66666666666667,1.0,16.333333333333332,231.66666666666666,137.33333333333334,94.33333333333333,2.0,18.666666666666668,282.6666666666667,178.0,104.66666666666667,2.3333333333333335,19.666666666666668,366.6666666666667,235.66666666666666,131.0,1.0,35
0,6,4637,1014,4.6,30,285,297,530,2771,12,19,4.8,138,442,1866,19,4.2,108,102,28.0,14.5,5.6,24.7,1.51,6272,1060,5.9,29,363,401,610,4273,27,15,6.7,209,419,1999,15,4.8,121,116,37.3,16.0,6.4,37.0,2.14,24.666666666666668,458.3333333333333,338.3333333333333,120.0,1.6666666666666667,20.0,290.6666666666667,205.0,85.66666666666667,1.3333333333333333,25.333333333333332,366.6666666666667,250.0,116.66666666666667,1.0,21.333333333333332,337.6666666666667,257.6666666666667,80.0,1.0,4
0,8,4637,1014,4.6,30,285,297,530,2771,12,19,4.8,138,442,1866,19,4.2,108,102,28.0,14.5,5.6,24.7,1.51,5579,1037,5.4,26,337,379,603,3724,31,18,5.8,194,395,1855,13,4.7,120,88,36.6,14.0,6.1,32.1,2.12,15.666666666666666,331.6666666666667,250.0,81.66666666666667,1.0,15.333333333333334,250.33333333333334,209.66666666666666,40.666666666666664,1.3333333333333333,17.666666666666668,270.3333333333333,206.33333333333334,64.0,0.6666666666666666,20.0,326.6666666666667,170.0,156.66666666666666,0.3333333333333333,10
0,9,4637,1014,4.6,30,285,297,530,2771,12,19,4.8,138,442,1866,19,4.2,108,102,28.0,14.5,5.6,24.7,1.51,6760,1145,5.9,14,401,401,587,4409,28,7,7.1,234,525,2351,28,4.5,129,84,48.9,7.4,6.2,35.3,2.67,15.333333333333334,270.6666666666667,178.0,92.66666666666667,1.0,14.666666666666666,261.6666666666667,169.66666666666666,92.0,1.0,13.666666666666666,308.3333333333333,180.0,128.33333333333334,1.0,18.333333333333332,296.6666666666667,199.33333333333334,97.33333333333333,1.0,-3
0,10,4637,1014,4.6,30,285,297,530,2771,12,19,4.8,138,442,1866,19,4.2,108,102,28.0,14.5,5.6,24.7,1.51,6522,1152,5.7,24,391,401,626,4300,29,16,6.4,224,475,2222,15,4.7,131,93,40.2,11.9,6.1,33.6,2.11,13.0,228.66666666666666,133.0,95.66666666666667,1.3333333333333333,14.0,236.0,108.66666666666667,127.33333333333333,0.6666666666666666,14.0,227.33333333333334,151.0,76.33333333333333,0.6666666666666666,14.333333333333334,212.66666666666666,141.0,71.66666666666667,1.3333333333333333,-3
0,11,4637,1014,4.6,30,285,297,530,2771,12,19,4.8,138,442,1866,19,4.2,108,102,28.0,14.5,5.6,24.7,1.51,5296,1056,5.0,19,327,367,576,3439,29,13,5.6,184,437,1857,13,4.2,108,98,37.4,9.9,6.0,28.9,2.04,22.666666666666668,390.6666666666667,236.66666666666666,154.0,2.6666666666666665,22.0,396.3333333333333,220.0,176.33333333333334,1.3333333333333333,14.666666666666666,245.66666666666666,151.0,94.66666666666667,1.0,14.666666666666666,240.0,163.0,77.0,0.6666666666666666,8
0,12,4637,1014,4.6,30,285,297,530,2771,12,19,4.8,138,442,1866,19,4.2,108,102,28.0,14.5,5.6,24.7,1.51,6456,1092,5.9,19,372,359,544,4160,31,11,7.2,211,518,2296,19,4.4,135,87,47.8,10.6,6.3,35.7,2.54,23.333333333333332,386.6666666666667,226.66666666666666,160.0,2.0,24.0,395.6666666666667,262.0,133.66666666666666,1.3333333333333333,22.333333333333332,300.6666666666667,176.66666666666666,124.0,0.3333333333333333,21.0,403.3333333333333,252.33333333333334,151.0,2.3333333333333335,3
0,13,4637,1014,4.6,30,285,297,530,2771,12,19,4.8,138,442,1866,19,4.2,108,102,28.0,14.5,5.6,24.7,1.51,5284,1038,5.1,30,308,319,538,3181,21,23,5.5,176,464,2103,9,4.5,111,100,29.4,16.9,6.1,29.9,1.56,26.333333333333332,414.6666666666667,244.66666666666666,170.0,1.6666666666666667,24.333333333333332,401.0,293.3333333333333,107.66666666666667,1.6666666666666667,10.0,235.33333333333334,187.33333333333334,48.0,0.0,9.666666666666666,153.66666666666666,115.0,38.666666666666664,0.3333333333333333,14
0,14,4637,1014,4.6,30,285,297,530,2771,12,19,4.8,138,442,1866,19,4.2,108,102,28.0,14.5,5.6,24.7,1.51,6760,1145,5.9,14,401,401,587,4409,28,7,7.1,234,525,2351,28,4.5,129,84,48.9,7.4,6.2,35.3,2.67,24.0,371.0,215.33333333333334,155.66666666666666,0.6666666666666666,21.0,321.3333333333333,242.66666666666666,78.66666666666667,1.0,17.0,351.6666666666667,239.33333333333334,112.33333333333333,0.6666666666666666,16.0,292.0,174.0,118.0,0.3333333333333333,8
0,15,4637,1014,4.6,30,285,297,530,2771,12,19,4.8,138,442,1866,19,4.2,108,102,28.0,14.5,5.6,24.7,1.51,5738,1081,5.3,26,337,373,608,3871,23,14,5.9,199,425,1867,16,4.4,106,109,36.3,13.0,5.8,29.7,1.90,21.333333333333332,329.3333333333333,196.66666666666666,132.66666666666666,0.6666666666666666,18.333333333333332,292.3333333333333,215.0,77.33333333333333,1.3333333333333333,17.666666666666668,288.6666666666667,225.0,63.666666666666664,1.6666666666666667,20.666666666666668,331.0,251.33333333333334,79.66666666666667,1.3333333333333333,3
0,16,4637,1014,4.6,30,285,297,530,2771,12,19,4.8,138,442,1866,19,4.2,108,102,28.0,14.5,5.6,24.7,1.51,5384,1009,5.3,16,321,314,477,3257,31,8,6.2,170,483,2127,14,4.4,116,93,40.4,8.4,5.8,30.2,2.22,21.666666666666668,344.3333333333333,216.33333333333334,128.0,0.6666666666666666,17.666666666666668,318.6666666666667,210.66666666666666,108.0,0.6666666666666666,10.0,219.0,115.0,104.0,1.3333333333333333,13.666666666666666,259.3333333333333,163.66666666666666,95.66666666666667,1.0,22
0,18,4637,1014,4.6,30,285,297,530,2771,12,19,4.8,138,442,1866,19,4.2,108,102,28.0,14.5,5.6,24.7,1.51,5284,1038,5.1,30,308,319,538,3181,21,23,5.5,176,464,2103,9,4.5,111,100,29.4,16.9,6.1,29.9,1.56,16.333333333333332,290.6666666666667,156.0,134.66666666666666,1.3333333333333333,10.333333333333334,204.66666666666666,115.33333333333333,89.33333333333333,0.6666666666666666,16.0,284.0,169.66666666666666,114.33333333333333,0.6666666666666666,22.333333333333332,361.0,275.6666666666667,85.33333333333333,2.0,12
0,19,4637,1014,4.6,30,285,297,530,2771,12,19,4.8,138,442,1866,19,4.2,108,102,28.0,14.5,5.6,24.7,1.51,5738,1081,5.3,26,337,373,608,3871,23,14,5.9,199,425,1867,16,4.4,106,109,36.3,13.0,5.8,29.7,1.90,6.0,109.0,79.0,30.0,1.0,6.666666666666667,113.66666666666667,78.0,35.666666666666664,1.0,12.666666666666666,211.66666666666666,129.0,82.66666666666667,0.6666666666666666,8.333333333333334,145.33333333333334,107.33333333333333,38.0,0.0,3
0,20,4637,1014,4.6,30,285,297,530,2771,12,19,4.8,138,442,1866,19,4.2,108,102,28.0,14.5,5.6,24.7,1.51,5964,1075,5.5,21,339,420,626,4222,26,13,6.3,213,407,1742,15,4.3,107,116,33.9,11.1,5.9,31.5,1.88,14.333333333333334,250.0,184.33333333333334,65.66666666666667,2.0,12.0,190.66666666666666,141.0,49.666666666666664,1.6666666666666667,11.0,163.66666666666666,128.33333333333334,35.333333333333336,0.6666666666666666,14.333333333333334,250.0,161.66666666666666,88.33333333333333,2.0,-17
0,1,5270,1032,5.1,20,318,372,545,3510,25,9,5.9,180,439,1760,17,4.0,97,94,34.4,9.3,5.8,28.8,1.95,5384,1009,5.3,16,321,314,477,3257,31,8,6.2,170,483,2127,14,4.4,116,93,40.4,8.4,5.8,30.2,2.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9
0,2,5270,1032,5.1,20,318,372,545,3510,25,9,5.9,180,439,1760,17,4.0,97,94,34.4,9.3,5.8,28.8,1.95,6445,1201,5.4,18,400,443,658,4513,24,11,6.5,240,509,1932,16,3.8,124,96,35.4,8.5,6.5,34.1,1.91,17,331,155,176,2,15,204,105,99,1,19,253,177,76,1,20,433,330,103,2,20
0,3,5270,1032,5.1,20,318,372,545,3510,25,9,5.9,180,439,1760,17,4.0,97,94,34.4,9.3,5.8,28.8,1.95,5544,1039,5.3,19,312,341,562,3652,22,13,6.1,192,441,1892,9,4.3,99,104,32.7,10.7,6.4,33.0,1.72,21.0,352.0,169.5,182.5,1.0,14.5,210.0,142.5,67.5,2.0,20.0,391.5,265.5,126.0,1.5,17.0,243.5,165.5,78.0,0.5,-1
0,4,5270,1032,5.1,20,318,372,545,3510,25,9,5.9,180,439,1760,17,4.0,97,94,34.4,9.3,5.8,28.8,1.95,5863,1118,5.2,25,347,416,625,4109,17,19,6.1,214,443,1754,18,4.0,111,88,35.9,13.3,6.4,32.4,1.85,18.333333333333332,323.6666666666667,172.66666666666666,151.0,1.6666666666666667,14.333333333333334,227.0,148.33333333333334,78.66666666666667,1.3333333333333333,19.333333333333332,306.3333333333333,234.0,72.33333333333333,2.3333333333333335,21.0,346.3333333333333,252.66666666666666,93.66666666666667,2.3333333333333335,15
0,5,5270,1032,5.1,20,318,372,545,3510,25,9,5.9,180,439,1760,17,4.0,97,94,34.4,9.3,5.8,28.8,1.95,5201,1028,5.1,16,311,337,515,3266,26,9,5.9,170,474,1935,16,4.1,112,108,37.6,8.1,5.4,26.1,1.98,17.0,322.3333333333333,200.66666666666666,121.66666666666667,1.0,16.333333333333332,244.66666666666666,180.0,64.66666666666667,1.6666666666666667,13.666666666666666,262.6666666666667,152.33333333333334,110.33333333333333,1.6666666666666667,19.0,343.0,236.66666666666666,106.33333333333333,1.3333333333333333,22
0,6,5270,1032,5.1,20,318,372,545,3510,25,9,5.9,180,439,1760,17,4.0,97,94,34.4,9.3,5.8,28.8,1.95,6194,1114,5.6,20,383,391,577,3952,31,12,6.6,214,519,2242,19,4.3,143,118,44.7,11.2,6.7,36.3,2.52,16.0,330.3333333333333,220.66666666666666,109.66666666666667,1.3333333333333333,16.666666666666668,275.3333333333333,201.33333333333334,74.0,1.0,20.666666666666668,326.6666666666667,149.33333333333334,177.33333333333334,1.0,23.666666666666668,414.3333333333333,295.0,119.33333333333333,1.0,-14
0,7,5270,1032,5.1,20,318,372,545,3510,25,9,5.9,180,439,1760,17,4.0,97,94,34.4,9.3,5.8,28.8,1.95,6272,1060,5.9,29,363,401,610,4273,27,15,6.7,209,419,1999,15,4.8,121,116,37.3,16.0,6.4,37.0,2.14,18.666666666666668,356.6666666666667,259.6666666666667,97.0,1.3333333333333333,18.0,284.6666666666667,188.33333333333334,96.33333333333333,1.0,26.333333333333332,390.6666666666667,270.6666666666667,120.0,1.0,23.666666666666668,399.0,304.6666666666667,94.33333333333333,1.0,-21
0,8,5270,1032,5.1,20,318,372,545,3510,25,9,5.9,180,439,1760,17,4.0,97,94,34.4,9.3,5.8,28.8,1.95,5863,1118,5.2,25,347,416,625,4109,17,19,6.1,214,443,1754,18,4.0,111,88,35.9,13.3,6.4,32.4,1.85,22.666666666666668,395.6666666666667,294.3333333333333,101.33333333333333,2.3333333333333335,19.0,375.3333333333333,260.6666666666667,114.66666666666667,1.0,12.0,227.66666666666666,178.0,49.666666666666664,1.3333333333333333,6.0,147.33333333333334,62.0,85.33333333333333,0.3333333333333333,17
0,10,5270,1032,5.1,20,318,372,545,3510,25,9,5.9,180,439,1760,17,4.0,97,94,34.4,9.3,5.8,28.8,1.95,6122,1103,5.6,21,383,357,559,3761,27,11,6.3,199,509,2361,22,4.6,144,99,45.3,11.2,6.4,34.2,2.45,15.666666666666666,270.6666666666667,200.0,70.66666666666667,1.0,13.333333333333334,250.66666666666666,194.66666666666666,56.0,0.6666666666666666,13.333333333333334,221.66666666666666,173.66666666666666,48.0,1.3333333333333333,14.333333333333334,239.66666666666666,101.66666666666667,138.0,1.3333333333333333,6
0,11,5270,1032,5.1,20,318,372,545,3510,25,9,5.9,180,439,1760,17,4.0,97,94,34.4,9.3,5.8,28.8,1.95,5597,1028,5.4,27,336,367,561,3645,30,13,6.1,192,426,1952,10,4.6,109,100,35.6,15.3,6.0,31.5,1.97,14.666666666666666,251.66666666666666,162.33333333333334,89.33333333333333,0.3333333333333333,9.333333333333334,153.66666666666666,118.0,35.666666666666664,0.3333333333333333,19.333333333333332,311.6666666666667,219.0,92.66666666666667,1.3333333333333333,23.333333333333332,352.6666666666667,220.33333333333334,132.33333333333334,1.3333333333333333,28
0,12,5270,1032,5.1,20,318,372,545,3510,25,9,5.9,180,439,1760,17,4.0,97,94,34.4,9.3,5.8,28.8,1.95,5410,1064,5.1,25,304,369,592,3821,20,18,6.0,185,426,1589,12,3.7,84,89,32.3,12.8,5.7,27.8,1.63,14.333333333333334,258.0,152.66666666666666,105.33333333333333,0.3333333333333333,10.333333333333334,184.0,144.66666666666666,39.333333333333336,1.0,14.0,250.66666666666666,195.66666666666666,55.0,1.0,22.666666666666668,344.6666666666667,160.33333333333334,184.33333333333334,0.0,13
0,13,5270,1032,5.1,20,318,372,545,3510,25,9,5.9,180,439,1760,17,4.0,97,94,34.4,9.3,5.8,28.8,1.95,5738,1081,5.3,26,337,373,608,3871,23,14,5.9,199,425,1867,16,4.4,106,109,36.3,13.0,5.8,29.7,1.90,21.333333333333332,363.6666666666667,226.33333333333334,137.33333333333334,0.3333333333333333,15.0,270.6666666666667,210.33333333333334,60.333333333333336,1.6666666666666667,18.0,276.6666666666667,189.66666666666666,87.0,0.3333333333333333,11.333333333333334,169.0,119.66666666666667,49.333333333333336,1.3333333333333333,16
0,14,5270,1032,5.1,20,318,372,545,3510,25,9,5.9,180,439,1760,17,4.0,97,94,34.4,9.3,5.8,28.8,1.95,5635,1093,5.2,29,344,445,680,4062,26,17,5.6,214,366,1573,11,4.3,94,79,33.5,14.7,5.9,29.4,1.78,22.0,351.6666666666667,226.33333333333334,125.33333333333333,0.3333333333333333,15.666666666666666,294.0,239.66666666666666,54.333333333333336,2.6666666666666665,13.666666666666666,225.0,167.66666666666666,57.333333333333336,0.6666666666666666,12.0,221.66666666666666,136.66666666666666,85.0,0.3333333333333333,28
0,15,5270,1032,5.1,20,318,372,545,3510,25,9,5.9,180,439,1760,17,4.0,97,94,34.4,9.3,5.8,28.8,1.95,6445,1201,5.4,18,400,443,658,4513,24,11,6.5,240,509,1932,16,3.8,124,96,35.4,8.5,6.5,34.1,1.91,23.0,357.3333333333333,215.33333333333334,142.0,0.6666666666666666,15.333333333333334,296.6666666666667,241.66666666666666,55.0,3.0,21.0,365.6666666666667,298.6666666666667,67.0,2.0,23.666666666666668,407.6666666666667,182.0,225.66666666666666,1.3333333333333333,8
0,16,5270,1032,5.1,20,318,372,545,3510,25,9,5.9,180,439,1760,17,4.0,97,94,34.4,9.3,5.8,28.8,1.95,6108,1065,5.7,19,346,400,597,4333,34,11,6.8,220,430,1775,14,4.1,101,96,42.4,10.7,6.2,34.4,2.36,21.0,378.6666666666667,212.0,166.66666666666666,0.6666666666666666,16.0,302.3333333333333,245.0,57.333333333333336,2.6666666666666665,15.0,266.0,158.0,108.0,1.0,13.0,201.33333333333334,114.0,87.33333333333333,0.3333333333333333,17
0,17,5270,1032,5.1,20,318,372,545,3510,25,9,5.9,180,439,1760,17,4.0,97,94,34.4,9.3,5.8,28.8,1.95,5732,1103,5.2,15,349,400,606,3789,29,6,5.9,202,462,1943,18,4.2,109,99,41.6,7.3,6.4,32.1,2.30,17.666666666666668,385.3333333333333,208.0,177.33333333333334,0.6666666666666666,18.333333333333332,316.0,243.33333333333334,72.66666666666667,2.0,16.0,270.3333333333333,163.66666666666666,106.66666666666667,2.0,19.333333333333332,316.6666666666667,189.0,127.66666666666667,1.0,3
0,18,5270,1032,5.1,20,318,372,545,3510,25,9,5.9,180,439,1760,17,4.0,97,94,34.4,9.3,5.8,28.8,1.95,5597,1028,5.4,27,336,367,561,3645,30,13,6.1,192,426,1952,10,4.6,109,100,35.6,15.3,6.0,31.5,1.97,18.666666666666668,402.0,237.66666666666666,164.33333333333334,0.6666666666666666,22.0,375.3333333333333,280.6666666666667,94.66666666666667,1.6666666666666667,17.0,301.3333333333333,194.66666666666666,106.66666666666667,2.0,21.333333333333332,339.3333333333333,201.0,138.33333333333334,1.6666666666666667,25
0,19,5270,1032,5.1,20,318,372,545,3510,25,9,5.9,180,439,1760,17,4.0,97,94,34.4,9.3,5.8,28.8,1.95,6445,1201,5.4,18,400,443,658,4513,24,11,6.5,240,509,1932,16,3.8,124,96,35.4,8.5,6.5,34.1,1.91,16.0,255.0,142.0,113.0,0.3333333333333333,13.333333333333334,251.66666666666666,186.33333333333334,65.33333333333333,2.0,14.0,249.33333333333334,117.66666666666667,131.66666666666666,0.6666666666666666,11.333333333333334,182.66666666666666,109.0,73.66666666666667,1.3333333333333333,18
0,20,5270,1032,5.1,20,318,372,545,3510,25,9,5.9,180,439,1760,17,4.0,97,94,34.4,9.3,5.8,28.8,1.95,5967,1082,5.5,34,327,364,612,4049,24,26,6.2,191,429,1918,13,4.5,99,121,32.5,16.7,5.5,29.3,1.70,15.0,272.0,155.33333333333334,116.66666666666667,0.0,11.0,195.66666666666666,140.66666666666666,55.0,2.0,12.0,202.33333333333334,138.33333333333334,64.0,0.6666666666666666,13.333333333333334,231.66666666666666,164.0,67.66666666666667,0.6666666666666666,7
0,21,5270,1032,5.1,20,318,372,545,3510,25,9,5.9,180,439,1760,17,4.0,97,94,34.4,9.3,5.8,28.8,1.95,5590,1076,5.2,16,358,409,589,3756,28,12,6.1,208,458,1834,18,4.0,115,92,37.2,8.9,6.1,30.7,2.14,15.0,272.3333333333333,174.33333333333334,98.0,0.3333333333333333,12.333333333333334,204.66666666666666,144.66666666666666,60.0,1.3333333333333333,17.0,228.33333333333334,89.66666666666667,138.66666666666666,0.0,8.0,130.33333333333334,64.0,66.33333333333333,1.3333333333333333,-24
0,1,5590,1076,5.2,16,358,409,589,3756,28,12,6.1,208,458,1834,18,4.0,115,92,37.2,8.9,6.1,30.7,2.14,6456,1092,5.9,19,372,359,544,4160,31,11,7.2,211,518,2296,19,4.4,135,87,47.8,10.6,6.3,35.7,2.54,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,3
0,2,5590,1076,5.2,16,358,409,589,3756,28,12,6.1,208,458,1834,18,4.0,115,92,37.2,8.9,6.1,30.7,2.14,6522,1152,5.7,24,391,401,626,4300,29,16,6.4,224,475,2222,15,4.7,131,93,40.2,11.9,6.1,33.6,2.11,27,455,239,216,0.0,23,386,205,181,1,19,395,269,126,0.0,21,338,227,111,2,17
0,3,5590,1076,5.2,16,358,409,589,3756,28,12,6.1,208,458,1834,18,4.0,115,92,37.2,8.9,6.1,30.7,2.14,6108,1065,5.7,19,346,400,597,4333,34,11,6.8,220,430,1775,14,4.1,101,96,42.4,10.7,6.2,34.4,2.36,26.0,470.5,281.0,189.5,0.5,21.5,325.0,203.5,121.5,2.0,23.5,393.0,306.5,86.5,2.0,20.5,404.0,247.0,157.0,0.5,16
0,4,5590,1076,5.2,16,358,409,589,3756,28,12,6.1,208,458,1834,18,4.0,115,92,37.2,8.9,6.1,30.7,2.14,6002,1068,5.6,9,351,377,543,3875,24,7,6.7,198,493,2127,22,4.3,124,104,45.3,5.2,6.4,34.9,2.43,24.333333333333332,447.0,296.6666666666667,150.33333333333334,0.3333333333333333,21.0,296.6666666666667,186.66666666666666,110.0,1.6666666666666667,23.333333333333332,375.6666666666667,252.33333333333334,123.33333333333333,0.3333333333333333,17.0,306.6666666666667,251.66666666666666,55.0,2.6666666666666665,8
0,5,5590,1076,5.2,16,358,409,589,3756,28,12,6.1,208,458,1834,18,4.0,115,92,37.2,8.9,6.1,30.7,2.14,5597,1028,5.4,27,336,367,561,3645,30,13,6.1,192,426,1952,10,4.6,109,100,35.6,15.3,6.0,31.5,1.97,23.666666666666668,429.0,280.6666666666667,148.33333333333334,0.6666666666666666,17.666666666666668,241.0,167.66666666666666,73.33333333333333,3.0,23.666666666666668,372.0,257.0,115.0,0.6666666666666666,15.333333333333334,294.3333333333333,221.0,73.33333333333333,1.6666666666666667,3
0,6,5590,1076,5.2,16,358,409,589,3756,28,12,6.1,208,458,1834,18,4.0,115,92,37.2,8.9,6.1,30.7,2.14,5967,1082,5.5,34,327,364,612,4049,24,26,6.2,191,429,1918,13,4.5,99,121,32.5,16.7,5.5,29.3,1.70,23.333333333333332,386.0,245.66666666666666,140.33333333333334,0.3333333333333333,18.666666666666668,274.0,180.0,94.0,2.3333333333333335,16.0,303.0,169.33333333333334,133.66666666666666,0.0,17.666666666666668,318.6666666666667,203.0,115.66666666666667,2.0,9
0,8,5590,1076,5.2,16,358,409,589,3756,28,12,6.1,208,458,1834,18,4.0,115,92,37.2,8.9,6.1,30.7,2.14,6139,1116,5.5,22,354,355,563,3656,24,13,5.9,186,498,2483,17,5.0,144,123,38.7,10.8,5.9,31.6,2.01,15.333333333333334,208.33333333333334,116.66666666666667,91.66666666666667,0.0,14.666666666666666,226.0,140.0,86.0,1.3333333333333333,19.0,325.0,249.66666666666666,75.33333333333333,1.6666666666666667,19.333333333333332,409.3333333333333,307.3333333333333,102.0,0.6666666666666666,22
0,9,5590,1076,5.2,16,358,409,589,3756,28,12,6.1,208,458,1834,18,4.0,115,92,37.2,8.9,6.1,30.7,2.14,6535,1101,5.9,25,382,363,546,4117,27,17,7.1,218,523,2418,25,4.6,135,89,42.9,12.2,6.0,34.4,2.41,14.0,223.0,140.66666666666666,82.33333333333333,0.0,14.0,205.66666666666666,113.0,92.66666666666667,1.6666666666666667,10.333333333333334,188.33333333333334,138.0,50.333333333333336,0.6666666666666666,13.666666666666666,251.33333333333334,92.0,159.33333333333334,0.6666666666666666,12
0,10,5590,1076,5.2,16,358,409,589,3756,28,12,6.1,208,458,1834,18,4.0,115,92,37.2,8.9,6.1,30.7,2.14,6108,1065,5.7,19,346,400,597,4333,34,11,6.8,220,430,1775,14,4.1,101,96,42.4,10.7,6.2,34.4,2.36,14.666666666666666,253.66666666666666,169.0,84.66666666666667,0.3333333333333333,13.666666666666666,201.66666666666666,97.66666666666667,104.0,1.3333333333333333,20.0,329.6666666666667,196.66666666666666,133.0,1.0,16.0,285.6666666666667,209.33333333333334,76.33333333333333,1.3333333333333333,-11
0,11,5590,1076,5.2,16,358,409,589,3756,28,12,6.1,208,458,1834,18,4.0,115,92,37.2,8.9,6.1,30.7,2.14,5834,1050,5.6,33,334,390,597,3980,32,19,6.3,213,420,1854,10,4.4,101,109,35.4,17.1,6.0,32.1,1.99,20.666666666666668,341.6666666666667,225.66666666666666,116.0,1.6666666666666667,22.0,311.6666666666667,157.0,154.66666666666666,2.0,14.333333333333334,286.6666666666667,146.66666666666666,140.0,1.3333333333333333,16.333333333333332,291.3333333333333,210.33333333333334,81.0,0.6666666666666666,1
0,12,5590,1076,5.2,16,358,409,589,3756,28,12,6.1,208,458,1834,18,4.0,115,92,37.2,8.9,6.1,30.7,2.14,5579,1037,5.4,26,337,379,603,3724,31,18,5.8,194,395,1855,13,4.7,120,88,36.6,14.0,6.1,32.1,2.12,20.0,312.6666666666667,186.66666666666666,126.0,2.3333333333333335,19.666666666666668,305.6666666666667,166.0,139.66666666666666,1.6666666666666667,18.0,358.3333333333333,235.33333333333334,123.0,1.6666666666666667,21.333333333333332,361.0,239.66666666666666,121.33333333333333,1.3333333333333333,7
0,13,5590,1076,5.2,16,358,409,589,3756,28,12,6.1,208,458,1834,18,4.0,115,92,37.2,8.9,6.1,30.7,2.14,5607,1039,5.4,22,331,395,628,4169,24,16,6.2,204,368,1438,14,3.9,90,118,37.1,10.8,5.8,30.1,1.93,21.666666666666668,359.3333333333333,160.0,199.33333333333334,2.3333333333333335,19.333333333333332,318.6666666666667,199.66666666666666,119.0,1.6666666666666667,16.666666666666668,353.0,281.6666666666667,71.33333333333333,0.6666666666666666,18.0,319.3333333333333,243.0,76.33333333333333,0.3333333333333333,25
0,14,5590,1076,5.2,16,358,409,589,3756,28,12,6.1,208,458,1834,18,4.0,115,92,37.2,8.9,6.1,30.7,2.14,6032,1137,5.3,22,365,402,611,3839,27,15,6.0,216,492,2193,15,4.5,126,107,41.3,12.0,6.4,32.8,2.15,24.333333333333332,422.3333333333333,232.0,190.33333333333334,1.0,14.666666666666666,278.3333333333333,181.0,97.33333333333333,1.0,22.0,343.0,238.66666666666666,104.33333333333333,1.3333333333333333,24.666666666666668,388.6666666666667,224.0,164.66666666666666,1.0,26
