,week,team,opponent_team,avg_completions,avg_attempts,avg_passing_yards,avg_passing_tds,avg_passing_interceptions,avg_sacks_suffered,avg_sack_yards_lost,avg_sack_fumbles,avg_sack_fumbles_lost,avg_passing_air_yards,avg_passing_yards_after_catch,avg_passing_first_downs,avg_passing_epa,avg_passing_cpoe,avg_passing_2pt_conversions,avg_carries,avg_rushing_yards,avg_rushing_tds,avg_rushing_fumbles,avg_rushing_fumbles_lost,avg_rushing_first_downs,avg_rushing_epa,avg_rushing_2pt_conversions,avg_receptions,avg_targets,avg_receiving_yards,avg_receiving_tds,avg_receiving_fumbles,avg_receiving_fumbles_lost,avg_receiving_air_yards,avg_receiving_yards_after_catch,avg_receiving_first_downs,avg_receiving_epa,avg_receiving_2pt_conversions,avg_special_teams_tds,avg_def_tackles_solo,avg_def_tackles_with_assist,avg_def_tackle_assists,avg_def_tackles_for_loss,avg_def_tackles_for_loss_yards,avg_def_fumbles_forced,avg_def_sacks,avg_def_sack_yards,avg_def_qb_hits,avg_def_interceptions,avg_def_interception_yards,avg_def_pass_defended,avg_def_tds,avg_def_fumbles,avg_def_safeties,avg_misc_yards,avg_fumble_recovery_own,avg_fumble_recovery_yards_own,avg_fumble_recovery_opp,avg_fumble_recovery_yards_opp,avg_fumble_recovery_tds,avg_penalties,avg_penalty_yards,avg_timeouts,avg_punt_returns,avg_punt_return_yards,avg_kickoff_returns,avg_kickoff_return_yards,avg_fg_made,avg_fg_att,avg_fg_missed,avg_fg_blocked,avg_fg_long,avg_fg_pct,avg_fg_made_distance,avg_fg_missed_distance,avg_fg_blocked_distance,avg_pat_made,avg_pat_att,avg_pat_missed,avg_pat_blocked,avg_pat_pct,pst_completions,pst_attempts,pst_passing_yards,pst_passing_tds,pst_passing_interceptions,pst_sacks_suffered,pst_sack_yards_lost,pst_sack_fumbles,pst_sack_fumbles_lost,pst_passing_air_yards,pst_passing_yards_after_catch,pst_passing_first_downs,pst_passing_epa,pst_passing_cpoe,pst_passing_2pt_conversions,pst_carries,pst_rushing_yards,pst_rushing_tds,pst_rushing_fumbles,pst_rushing_fumbles_lost,pst_rushing_first_downs,pst_rushing_epa,pst_rushing_2pt_conversions,pst_receptions,pst_targets,pst_receiving_yards,pst_receiving_tds,pst_receiving_fumbles,pst_receiving_fumbles_lost,pst_receiving_air_yards,pst_receiving_yards_after_catch,pst_receiving_first_downs,pst_receiving_epa,pst_receiving_2pt_conversions,pst_special_teams_tds,pst_def_tackles_solo,pst_def_tackles_with_assist,pst_def_tackle_assists,pst_def_tackles_for_loss,pst_def_tackles_for_loss_yards,pst_def_fumbles_forced,pst_def_sacks,pst_def_sack_yards,pst_def_qb_hits,pst_def_interceptions,pst_def_interception_yards,pst_def_pass_defended,pst_def_tds,pst_def_fumbles,pst_def_safeties,pst_misc_yards,pst_fumble_recovery_own,pst_fumble_recovery_yards_own,pst_fumble_recovery_opp,pst_fumble_recovery_yards_opp,pst_fumble_recovery_tds,pst_penalties,pst_penalty_yards,pst_timeouts,pst_punt_returns,pst_punt_return_yards,pst_kickoff_returns,pst_kickoff_return_yards,pst_fg_made,pst_fg_att,pst_fg_missed,pst_fg_blocked,pst_fg_long,pst_fg_pct,pst_fg_made_0_19,pst_fg_made_20_29,pst_fg_made_30_39,pst_fg_made_40_49,pst_fg_made_50_59,pst_fg_missed_0_19,pst_fg_missed_20_29,pst_fg_missed_30_39,pst_fg_missed_40_49,pst_fg_missed_50_59,pst_fg_made_list,pst_fg_missed_list,pst_fg_blocked_list,pst_fg_made_distance,pst_fg_missed_distance,pst_fg_blocked_distance,pst_pat_made,pst_pat_att,pst_pat_missed,pst_pat_blocked,pst_pat_pct,pst_gwfg_made,pst_gwfg_att
499,17,21,19,19.333333333333332,33.0,195.66666666666666,0.6666666666666666,0.3333333333333333,1.6666666666666667,-8.666666666666666,0.0,0.0,282.6666666666667,91.33333333333333,9.666666666666666,-3.3893946056214994,-7.413104935028756,0.3333333333333333,23.0,123.33333333333333,1.0,0.6666666666666666,0.3333333333333333,7.0,-1.712945667417473,0.0,19.333333333333332,31.333333333333332,195.66666666666666,0.6666666666666666,0.3333333333333333,0.0,282.6666666666667,91.33333333333333,9.666666666666666,0.002821603002222043,0.3333333333333333,0.0,42.666666666666664,7.0,30.333333333333332,3.6666666666666665,19.333333333333332,1.0,3.6666666666666665,23.666666666666668,5.333333333333333,1.3333333333333333,34.333333333333336,3.3333333333333335,0.6666666666666666,0.6666666666666666,0.0,-2.6666666666666665,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,8.0,64.0,5.0,2.0,14.333333333333334,2.3333333333333335,52.666666666666664,1.6666666666666667,1.6666666666666667,0.0,0.0,,,66.33333333333333,0.0,0.0,1.3333333333333333,2.0,0.6666666666666666,0.0,0.6666666666666666,364,535,4098,24,13,28,-241,4,2,4288,1940,187,77.8880193656106,2.9032143184117,2,489,2151,24,7,3,146,6.71330602809672,1,364,524,4098,24,5,4,4288,1940,187,120.771140518405,2,0,579,142,402,50,264,10,36,256,86,23,322,89,3,4,0,0,9,12,7,7,0,95,854,66,28,316,25,544,36,39,3,0,53,0.923076923076923,0,9,11,11,5,0,0,0,0,3,27;42;33;46;49;32;26;45;26;27;52;52;32;21;39;50;24;48;48;30;37;38;32;44;53;33;22;37;44;28;52;41;34;25;43;43,56;54;53,,1355,163,0,42,47,4,1,0.893617021276596,1,2
500,17,22,25,7.0,11.333333333333334,107.66666666666667,1.0,0.3333333333333333,0.6666666666666666,-5.666666666666667,0.0,0.0,104.0,54.666666666666664,5.333333333333333,2.2868237316918933,-3.829985744971072,0.0,24.333333333333332,95.33333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,5.0,-3.3721335797653302,0.0,7.0,11.0,107.66666666666667,1.0,0.0,0.0,104.0,54.666666666666664,5.333333333333333,4.3403440278489205,0.0,0.0,25.666666666666668,5.0,19.0,2.6666666666666665,8.666666666666666,0.3333333333333333,2.0,6.0,3.0,0.3333333333333333,12.0,3.6666666666666665,0.0,0.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.0,2.6666666666666665,20.333333333333332,2.3333333333333335,1.0,0.3333333333333333,0.6666666666666666,15.666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.0,,,7.666666666666667,0.0,0.0,1.6666666666666667,1.6666666666666667,0.0,0.0,0.6666666666666666,293,504,3437,29,13,37,-251,4,2,3745,1687,167,-32.2106591511997,-5.06554421681897,0,510,1991,12,2,1,117,-51.9069594065859,0,293,474,3437,29,3,1,3745,1687,167,62.9482491509786,0,0,659,56,376,76,344,13,46,310,113,18,313,81,2,3,0,33,6,7,7,7,0,98,811,70,35,349,37,838,25,30,5,0,52,0.833333333333333,0,8,11,5,1,0,0,2,0,3,44;21;33;23;35;23;35;52;20;28;42;23;31;37;39;35;42;38;41;27;41;33;37;27;33,52;36;58;56;34,,840,236,0,31,38,7,0,0.81578947368421,0,0
501,17,23,13,24.666666666666668,35.333333333333336,236.66666666666666,1.0,0.3333333333333333,3.3333333333333335,-16.666666666666668,0.6666666666666666,0.3333333333333333,194.33333333333334,115.33333333333333,11.333333333333334,-1.0374597423064735,1.2319694427637067,0.6666666666666666,25.0,125.66666666666667,1.0,0.3333333333333333,0.0,8.666666666666666,3.94105550087284,0.0,24.666666666666668,34.333333333333336,236.66666666666666,1.0,0.6666666666666666,0.3333333333333333,194.33333333333334,115.33333333333333,11.333333333333334,2.9266278466329165,0.6666666666666666,0.0,37.333333333333336,8.666666666666666,26.0,4.333333333333333,24.0,1.3333333333333333,3.6666666666666665,27.666666666666668,8.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,5.666666666666667,42.333333333333336,3.3333333333333335,1.3333333333333333,13.333333333333334,1.6666666666666667,35.0,1.6666666666666667,1.6666666666666667,0.0,0.0,,,81.0,0.0,0.0,1.6666666666666667,1.6666666666666667,0.0,0.0,1.0,351,593,3463,15,20,38,-267,11,6,4363,1621,171,-131.041956630241,-4.76036125675162,1,419,1688,8,4,2,93,-34.9445702413982,3,351,564,3463,15,4,2,4363,1621,171,-25.4179661569933,1,0,629,98,544,47,184,12,34,205,79,15,135,83,1,4,1,0,12,14,7,7,0,88,674,67,26,197,33,683,29,33,4,0,55,0.878787878787879,0,5,12,5,7,0,0,1,0,3,23;47;52;55;35;25;31;23;48;51;51;27;49;53;44;23;35;32;38;37;35;39;39;34;51;35;42;54;38,35;54;51;56,,1146,196,0,17,17,0,0,1.0,0,0
502,17,24,27,21.666666666666668,38.333333333333336,256.0,0.6666666666666666,0.6666666666666666,3.6666666666666665,-29.0,0.6666666666666666,0.3333333333333333,388.3333333333333,71.66666666666667,11.666666666666666,-3.6231226071332157,-2.8141828062898866,0.0,21.333333333333332,64.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,3.6666666666666665,-5.321057448590483,0.0,21.666666666666668,36.0,256.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,388.3333333333333,71.66666666666667,11.666666666666666,2.2585999358430966,0.0,0.0,36.0,7.666666666666667,23.0,3.3333333333333335,10.0,0.3333333333333333,1.3333333333333333,9.333333333333334,5.666666666666667,0.0,0.0,2.6666666666666665,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,6.0,48.333333333333336,4.0,1.0,9.666666666666666,3.3333333333333335,73.0,1.0,1.3333333333333333,0.3333333333333333,0.0,32.333333333333336,0.8333333333333334,32.333333333333336,19.333333333333332,0.0,1.0,1.0,0.0,0.0,,357,603,3959,20,20,53,-418,5,2,4349,2002,195,-75.238309143902,-6.61754828465786,2,380,1667,14,1,1,89,-10.905855076979,2,357,581,3959,20,6,4,4349,2002,195,30.0832884709149,2,1,654,114,448,55,287,13,31,245,88,7,114,61,1,0,0,0,6,6,7,7,0,103,860,56,17,206,50,1371,21,27,6,0,51,0.777777777777778,0,7,8,5,1,0,0,0,3,3,21;35;27;22;31;49;24;24;33;48;35;31;37;36;46;36;27;42;20;51;49,53;48;54;55;40;42,,724,292,0,23,27,3,1,0.851851851851852,0,0
503,17,25,22,22.333333333333332,36.0,295.6666666666667,1.3333333333333333,1.3333333333333333,1.6666666666666667,-13.0,0.0,0.0,381.0,110.66666666666667,13.333333333333334,7.698815004094835,3.1572035000673035,0.0,31.0,150.66666666666666,2.6666666666666665,0.6666666666666666,0.6666666666666666,9.666666666666666,2.6623431672339897,0.3333333333333333,22.333333333333332,34.0,295.6666666666667,1.3333333333333333,0.3333333333333333,0.3333333333333333,381.0,112.66666666666667,13.333333333333334,9.496199350556138,0.0,0.0,43.666666666666664,3.6666666666666665,20.333333333333332,7.333333333333333,39.0,1.6666666666666667,6.333333333333333,46.333333333333336,9.0,0.3333333333333333,14.0,2.6666666666666665,0.3333333333333333,0.0,0.0,4.333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,2.0,14.666666666666666,3.3333333333333335,1.6666666666666667,12.0,2.6666666666666665,87.66666666666667,1.6666666666666667,2.0,0.3333333333333333,0.0,39.333333333333336,0.8333333333333334,57.333333333333336,12.666666666666666,0.0,4.0,4.0,0.0,0.0,1.0,307,494,3585,20,10,31,-181,6,1,4230,1729,168,31.4751280043068,0.427552026051748,3,550,2715,25,6,4,172,43.0000130858342,2,307,468,3585,20,2,1,4230,1729,168,103.462349638312,3,0,607,65,507,62,287,13,29,220,83,12,142,56,2,1,0,8,12,17,4,4,3,107,842,55,33,239,34,630,30,33,2,1,58,0.909090909090909,0,7,10,10,3,0,0,0,2,0,43;45;29;25;31;30;58;43;26;41;24;30;52;23;50;37;33;47;31;32;43;46;20;37;22;37;42;41;38;40,46;41,47,1096,87,47,44,44,0,0,1.0,0,0
504,17,26,2,21.666666666666668,30.666666666666668,233.0,0.6666666666666666,1.3333333333333333,1.0,-7.333333333333333,0.0,0.0,231.33333333333334,75.0,12.666666666666666,4.808133126073426,8.491256967743917,0.0,30.666666666666668,109.0,1.3333333333333333,0.0,0.0,7.333333333333333,-0.20125479276679994,0.0,21.666666666666668,29.333333333333332,233.0,0.6666666666666666,0.0,0.0,231.33333333333334,75.0,12.666666666666666,7.730132714022504,0.0,0.0,28.333333333333332,7.0,25.0,4.333333333333333,21.666666666666668,0.6666666666666666,3.0,26.0,5.0,1.0,4.0,3.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,43.666666666666664,4.333333333333333,1.3333333333333333,4.666666666666667,1.0,20.333333333333332,1.0,2.0,0.6666666666666666,0.3333333333333333,,0.5,44.666666666666664,31.666666666666668,13.333333333333334,2.0,2.0,0.0,0.0,1.0,425,664,4017,23,11,38,-239,9,5,4439,2054,204,-57.0784177419781,-2.75054564656744,2,411,1583,10,0,0,91,-20.1560334616192,0,425,653,4017,23,4,3,4439,2054,204,11.8545590011164,2,1,674,116,406,85,375,18,55,321,106,13,105,80,0,3,0,9,10,11,9,9,0,106,831,70,40,370,38,849,36,40,4,0,56,0.9,0,9,8,11,8,0,0,1,2,1,24;20;45;56;26;52;48;43;27;52;37;31;54;52;40;20;23;51;36;36;45;40;53;43;36;28;46;48;34;22;30;50;48;28;40;36,42;49;56;36,,1400,183,0,27,29,2,0,0.931034482758621,2,2
505,17,27,24,25.666666666666668,40.0,239.0,1.6666666666666667,1.0,2.6666666666666665,-23.0,0.3333333333333333,0.0,276.3333333333333,83.66666666666667,11.0,-8.934574116808681,0.68650322715702,0.0,19.666666666666668,83.0,0.0,0.0,0.0,4.666666666666667,-0.5234855226784346,0.0,25.666666666666668,38.333333333333336,239.0,1.6666666666666667,0.3333333333333333,0.3333333333333333,276.3333333333333,83.66666666666667,11.0,-5.065693313237877,0.0,0.0,33.0,6.333333333333333,29.666666666666668,2.3333333333333335,9.666666666666666,0.0,1.3333333333333333,8.333333333333334,3.3333333333333335,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,5.666666666666667,49.666666666666664,5.0,0.6666666666666666,4.0,3.0,85.0,1.3333333333333333,1.3333333333333333,0.0,0.0,33.333333333333336,1.0,46.0,0.0,0.0,1.6666666666666667,1.6666666666666667,0.0,0.0,1.0,324,495,3815,30,7,46,-383,5,2,4619,1743,166,15.3752910917024,3.81059259616375,1,413,2074,18,4,1,108,16.3488477555795,0,324,474,3815,30,6,3,4619,1743,166,101.100144534331,1,1,671,160,504,52,250,9,33,250,92,11,92,80,0,3,1,41,10,12,7,7,0,97,803,74,23,192,38,894,17,23,6,0,53,0.739130434782609,0,2,9,3,3,0,0,2,2,2,31;53;32;40;43;50;31;27;27;38;38;39;36;51;36;42;38,44;35;44;53;56;39,,652,271,0,44,47,3,0,0.936170212765957,0,0
506,17,28,18,16.333333333333332,23.666666666666668,215.33333333333334,2.0,0.3333333333333333,1.3333333333333333,-7.333333333333333,0.0,0.0,149.0,105.0,8.333333333333334,7.04979899267081,0.9106197165244033,0.0,32.0,177.33333333333334,2.0,0.3333333333333333,0.3333333333333333,8.666666666666666,-0.9489414187525349,0.0,16.333333333333332,23.0,215.33333333333334,2.0,0.0,0.0,149.0,105.0,8.333333333333334,9.75213177666569,0.0,0.0,39.666666666666664,8.333333333333334,28.333333333333332,3.0,14.0,1.6666666666666667,1.6666666666666667,16.666666666666668,7.666666666666667,1.0,12.0,5.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.333333333333333,33.333333333333336,4.333333333333333,2.3333333333333335,24.0,1.6666666666666667,48.0,1.0,1.3333333333333333,0.3333333333333333,0.0,,,28.0,14.333333333333334,0.0,4.0,4.0,0.0,0.0,1.0,343,514,4437,26,14,33,-216,4,2,4003,2254,200,105.883521624001,1.75097350563323,1,499,2166,22,5,1,137,-1.90878134982476,1,343,497,4437,26,9,4,4003,2254,200,154.927241087561,1,0,634,71,411,83,393,22,48,364,103,9,136,55,2,1,0,0,11,16,11,11,0,102,1066,65,34,279,34,642,27,32,5,0,56,0.84375,0,7,6,9,5,0,0,0,4,1,40;52;46;47;34;56;48;52;22;32;26;50;20;48;45;46;22;50;33;24;30;48;37;27;36;42;24,52;41;48;42;47,,1037,230,0,42,46,4,0,0.91304347826087,1,1
507,17,29,4,32.0,49.0,282.0,1.6666666666666667,2.0,0.3333333333333333,-2.6666666666666665,0.3333333333333333,0.3333333333333333,298.6666666666667,151.66666666666666,15.666666666666666,-2.2672197751543304,-0.8965017326197033,0.0,24.666666666666668,92.0,0.0,1.0,0.6666666666666666,5.666666666666667,-7.111773192186834,0.0,32.0,47.0,282.0,1.6666666666666667,0.0,0.0,298.6666666666667,151.66666666666666,15.666666666666666,0.6097445109815631,0.0,0.0,35.666666666666664,7.666666666666667,26.333333333333332,2.3333333333333335,4.666666666666667,1.0,1.0,11.0,6.0,0.6666666666666666,0.0,5.333333333333333,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.6666666666666666,1.0,1.0,0.0,6.666666666666667,50.0,2.0,1.6666666666666667,16.333333333333332,4.0,82.0,1.6666666666666667,2.3333333333333335,0.6666666666666666,0.0,,0.5,58.666666666666664,35.0,0.0,1.3333333333333333,1.3333333333333333,0.0,0.0,1.0,492,731,5383,43,12,23,-154,3,2,5894,2573,274,144.296417370402,1.5622488238625,0,385,1672,18,3,3,108,-2.42803353401737,1,492,716,5383,43,4,2,5894,2573,274,186.246382976684,0,0,676,60,316,73,315,16,47,285,127,17,177,85,2,1,0,0,3,4,12,12,0,97,874,65,35,250,30,592,25,31,6,0,48,0.806451612903226,0,11,7,7,0,0,0,1,3,1,36;26;29;44;27;48;42;22;25;31;25;40;30;25;31;23;24;36;43;21;48;39;27;39;40,55;36;60;43;45;46,,821,285,0,56,59,3,0,0.949152542372881,1,1
508,17,30,8,19.0,29.0,179.33333333333334,0.6666666666666666,1.3333333333333333,4.0,-22.0,0.3333333333333333,0.3333333333333333,215.66666666666666,82.33333333333333,8.666666666666666,-9.20320644265884,-2.232880470884634,0.3333333333333333,26.0,149.33333333333334,1.6666666666666667,1.0,0.6666666666666666,9.333333333333334,1.9440285917565518,0.0,19.0,28.0,179.33333333333334,0.6666666666666666,0.3333333333333333,0.3333333333333333,215.66666666666666,82.33333333333333,8.666666666666666,-3.4862249701351256,0.3333333333333333,0.0,40.333333333333336,8.0,23.333333333333332,3.6666666666666665,16.666666666666668,0.3333333333333333,1.3333333333333333,8.333333333333334,5.0,1.0,3.3333333333333335,6.0,0.0,1.0,0.0,0.0,1.0,1.3333333333333333,0.0,0.0,0.0,5.333333333333333,47.333333333333336,4.333333333333333,2.3333333333333335,6.666666666666667,2.6666666666666665,55.666666666666664,0.0,0.3333333333333333,0.3333333333333333,0.0,,,0.0,17.0,0.0,2.0,2.0,0.0,0.0,1.0,359,535,3745,22,14,47,-327,6,3,4005,1780,194,28.5065172943259,2.44605879788199,1,551,2404,23,9,4,140,0.896956972786741,1,359,522,3745,22,4,3,4005,1780,194,111.076651324653,1,0,601,104,350,62,335,13,42,309,93,16,128,83,2,3,0,0,14,18,6,6,2,103,973,61,30,293,40,778,26,32,6,0,51,0.8125,0,5,12,8,1,0,0,0,6,0,33;30;24;36;32;44;46;36;34;43;38;34;51;46;44;28;36;36;44;29;26;32;38;44;23;44,46;44;49;44;47;42,,951,272,0,43,47,4,0,0.914893617021277,3,3
509,17,31,7,14.0,21.0,179.33333333333334,1.3333333333333333,0.3333333333333333,1.6666666666666667,-13.333333333333334,1.0,1.0,214.33333333333334,60.666666666666664,9.333333333333334,-1.24439402015245,4.828035882312304,0.0,19.666666666666668,79.33333333333333,0.0,0.6666666666666666,0.0,3.6666666666666665,-3.7378102737614873,0.0,14.0,20.333333333333332,179.33333333333334,1.3333333333333333,0.0,0.0,214.33333333333334,60.666666666666664,9.333333333333334,6.078076775002106,0.0,0.0,21.0,4.0,17.333333333333332,1.6666666666666667,7.666666666666667,0.3333333333333333,1.0,5.333333333333333,2.3333333333333335,0.3333333333333333,0.0,2.6666666666666665,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,4.0,30.333333333333332,3.3333333333333335,0.6666666666666666,2.6666666666666665,3.0,62.0,0.6666666666666666,0.6666666666666666,0.0,0.0,,,30.666666666666668,0.0,0.0,0.6666666666666666,1.0,0.3333333333333333,0.0,0.3333333333333333,356,550,3746,21,15,43,-305,7,3,4120,1896,181,-35.989729638706,-0.0087463928295794,0,477,2061,13,10,3,134,-14.7950056247856,2,356,534,3746,21,4,3,4120,1896,181,37.7691357590722,0,1,612,85,417,54,220,9,37,180,104,11,120,61,2,1,0,0,15,18,7,7,0,82,743,63,16,134,36,904,28,33,2,3,55,0.848484848484848,0,10,5,10,3,0,0,0,1,1,30;43;48;49;37;43;21;45;23;24;50;43;45;52;46;28;29;36;29;23;48;22;31;39;55;23;43;23,51;42,42;45;47,1028,93,134,25,29,2,2,0.862068965517241,2,2
510,18,0,28,23.0,40.666666666666664,205.33333333333334,0.3333333333333333,1.3333333333333333,2.0,-10.666666666666666,0.3333333333333333,0.3333333333333333,322.0,101.33333333333333,9.666666666666666,-9.292500424434978,-8.771216115706533,0.0,24.666666666666668,106.66666666666667,0.6666666666666666,0.3333333333333333,0.3333333333333333,7.0,-2.115080753078662,0.0,23.0,38.333333333333336,205.33333333333334,0.3333333333333333,0.0,0.0,322.0,101.33333333333333,9.666666666666666,-3.4536403184871602,0.0,0.0,38.333333333333336,11.666666666666666,30.333333333333332,4.0,18.0,0.3333333333333333,2.6666666666666665,14.666666666666666,5.333333333333333,1.0,13.333333333333334,4.666666666666667,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,7.0,56.666666666666664,6.0,2.6666666666666665,32.0,1.0,21.666666666666668,3.3333333333333335,3.6666666666666665,0.3333333333333333,0.0,56.0,0.9333333333333332,155.0,14.333333333333334,0.0,0.6666666666666666,0.6666666666666666,0.0,0.0,,415,591,4619,27,11,39,-343,3,1,4425,2267,215,80.312594602204,4.06595731252115,0,496,2076,23,15,1,143,-8.97632961056641,0,415,570,4619,27,2,1,4425,2267,215,161.752035994309,0,0,623,80,358,64,259,21,40,227,101,13,247,73,1,2,0,0,23,33,14,14,1,114,990,66,26,238,29,611,30,37,7,0,62,0.810810810810811,0,11,9,3,6,0,0,2,2,1,34;62;27;34;23;55;23;21;36;51;33;31;26;47;53;33;25;53;53;49;29;29;28;24;53;26;38;41;30;36,43;68;61;39;36;51;41,,1103,339,0,47,49,2,0,0.959183673469388,0,0
511,18,1,29,18.0,28.333333333333332,161.33333333333334,0.0,0.0,2.3333333333333335,-5.666666666666667,0.0,0.0,195.33333333333334,87.0,8.666666666666666,-0.6888652915956367,-4.423880337781417,0.0,35.333333333333336,159.33333333333334,1.3333333333333333,0.6666666666666666,0.3333333333333333,10.666666666666666,-1.5894316140687101,0.3333333333333333,18.0,27.333333333333332,161.33333333333334,0.0,0.6666666666666666,0.6666666666666666,195.33333333333334,87.0,8.666666666666666,-0.21415918717671353,0.0,0.0,31.333333333333332,5.0,29.666666666666668,2.0,8.0,0.6666666666666666,1.3333333333333333,8.666666666666666,3.3333333333333335,0.0,0.0,2.3333333333333335,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,4.333333333333333,49.333333333333336,4.666666666666667,0.6666666666666666,4.333333333333333,2.0,31.0,2.0,2.0,0.0,0.0,30.666666666666668,1.0,59.666666666666664,0.0,0.0,1.0,1.0,0.0,0.0,,377,573,3987,20,15,40,-274,5,3,4143,1732,198,-16.8142185199305,0.792096452838042,0,393,1451,11,9,3,83,-65.0230200825727,1,377,554,3987,20,7,5,4143,1732,198,55.5319448593675,0,0,637,91,481,44,174,14,17,148,59,12,202,77,2,1,1,0,11,16,8,8,0,92,753,56,23,189,46,999,27,29,2,0,54,0.931034482758621,0,8,9,6,4,0,0,0,1,1,21;27;36;40;25;31;52;33;36;36;46;53;32;29;35;21;32;38;48;48;22;53;48;28;24;48;54,45;50,,996,95,0,30,30,0,0,1.0,3,3
512,18,2,6,13.333333333333334,22.666666666666668,127.66666666666667,0.6666666666666666,0.6666666666666666,1.3333333333333333,-7.333333333333333,0.0,0.0,187.33333333333334,47.0,6.666666666666667,-2.5928060368424517,-1.8834102739180867,0.0,30.0,167.33333333333334,0.0,0.6666666666666666,0.0,9.0,0.04791714717890668,0.3333333333333333,13.333333333333334,21.333333333333332,127.66666666666667,0.6666666666666666,0.6666666666666666,0.3333333333333333,187.33333333333334,48.333333333333336,6.666666666666667,-1.5957491248524933,0.0,0.0,35.666666666666664,7.666666666666667,33.666666666666664,3.3333333333333335,16.0,0.3333333333333333,2.3333333333333335,14.0,6.0,0.0,0.0,4.666666666666667,0.0,0.3333333333333333,0.0,0.0,1.0,1.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,2.6666666666666665,20.333333333333332,4.666666666666667,1.3333333333333333,7.666666666666667,2.3333333333333335,63.0,2.0,3.0,0.3333333333333333,0.6666666666666666,43.666666666666664,0.6944444444444443,67.66666666666667,16.0,35.0,0.3333333333333333,0.3333333333333333,0.0,0.0,,396,611,4267,21,18,57,-306,5,3,5232,1717,210,-0.738005651015484,0.461316249899055,2,517,2479,18,7,3,165,10.5182684953425,0,396,591,4267,21,5,1,5232,1717,210,91.2557716391756,2,0,607,74,370,60,269,8,33,227,96,9,38,72,1,1,0,0,10,13,6,6,1,102,852,69,26,360,32,737,35,37,2,0,66,0.945945945945946,0,7,9,13,5,0,0,0,2,0,40;47;43;39;50;32;66;40;46;20;23;52;39;45;37;36;46;35;27;46;52;25;49;35;28;50;42;55;38;22;46;46;34;24;46,49;48,,1401,97,0,32,32,0,0,1.0,2,2
513,18,3,21,13.333333333333334,22.0,158.66666666666666,2.0,0.6666666666666666,1.0,-2.6666666666666665,0.3333333333333333,0.3333333333333333,241.33333333333334,46.333333333333336,8.333333333333334,5.076173118199226,2.471503843340957,0.3333333333333333,20.0,134.66666666666666,1.0,0.6666666666666666,0.0,7.0,5.089636092083979,0.3333333333333333,13.333333333333334,21.0,158.66666666666666,2.0,0.3333333333333333,0.3333333333333333,241.33333333333334,46.333333333333336,8.333333333333334,6.546545149797269,0.3333333333333333,0.0,25.666666666666668,3.3333333333333335,11.333333333333334,4.0,17.666666666666668,0.6666666666666666,1.3333333333333333,10.666666666666666,2.6666666666666665,0.3333333333333333,0.0,3.6666666666666665,0.0,0.3333333333333333,0.0,0.0,1.0,1.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,5.333333333333333,41.0,2.6666666666666665,1.3333333333333333,7.0,2.3333333333333335,50.333333333333336,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,,0.3333333333333333,8.333333333333334,12.666666666666666,0.0,2.0,2.3333333333333335,0.3333333333333333,0.0,0.5833333333333334,415,655,4450,36,16,27,-166,3,1,5355,1751,242,78.0708057536865,2.03343724075518,2,461,2209,20,8,3,140,30.4179243373543,1,415,623,4450,36,8,1,5355,1752,242,130.573445724783,2,0,580,120,318,71,329,12,41,267,91,19,238,80,1,3,0,0,11,13,11,11,0,113,980,70,37,316,33,790,28,32,4,0,57,0.875,0,15,7,4,2,0,0,1,1,2,37;25;42;21;48;29;33;26;21;28;30;24;28;52;57;39;24;41;29;34;35;21;25;26;25;34;41;21,53;57;49;33,,896,192,0,51,51,0,0,1.0,0,0
